timestamps,ghi,dni,dhi,apparent_zenith,zenith,azimuth,ghi_calc,delta,S4_tilt
2003-01-02 10:00:00+01:00,51,0,51,80.8456212252156,80.94378870209611,150.49421472288515,51.0,0.0,44.566753051504726
2003-01-02 11:00:00+01:00,80,3,79,77.39486128264949,77.46750700523197,164.09720528046307,79.65097973824214,-0.43627532719732187,50.781582022522315
2003-01-02 12:00:00+01:00,92,8,90,76.01392374105001,76.07955660598984,178.20799630990132,91.92459506577461,-0.08196188502759706,7.156164453269838
2003-01-02 13:00:00+01:00,85,7,83,76.83678913215913,76.90644099191289,192.38190492107583,84.58579270514036,-0.4873026998348664,42.516505000060334
2003-01-02 14:00:00+01:00,59,0,59,79.78302625044759,79.87172528365728,206.14937890566733,59.0,0.0,67.75736993733662
2003-01-02 15:00:00+01:00,41,75,35,84.5694877906446,84.72359757161283,219.19629349480135,41.8970363832247,2.187893617621224,16.596290599278973
2003-01-02 16:00:00+01:00,2,0,2,91.11268224895046,91.11268224895046,231.44904914485755,2.0,0.0,
2003-01-02 17:00:00+01:00,0,0,0,98.66732947497415,98.66732947497415,243.05558973767597,0.0,,
2003-01-02 18:00:00+01:00,0,0,0,107.03352337351376,107.03352337351376,254.3329192786378,0.0,,
2003-01-02 19:00:00+01:00,0,0,0,115.87638262934239,115.87638262934239,265.74456026613336,0.0,,
2003-01-02 20:00:00+01:00,0,0,0,124.84931650941752,124.84931650941752,277.93752001927794,0.0,,
2003-01-02 21:00:00+01:00,0,0,0,133.5274353642901,133.5274353642901,291.8467720171953,0.0,,
2003-01-02 22:00:00+01:00,0,0,0,141.28665125340257,141.28665125340257,308.8152352478081,0.0,,
2003-01-02 23:00:00+01:00,0,0,0,147.13244386451345,147.13244386451345,330.3523169776753,0.0,,
2003-01-03 00:00:00+01:00,0,0,0,149.7190096030608,149.7190096030608,356.4410255651014,0.0,,
2003-01-03 01:00:00+01:00,0,0,0,148.16564187396352,148.16564187396352,23.224393931059353,0.0,,
2003-01-03 02:00:00+01:00,0,0,0,143.02662892603524,143.02662892603524,46.06884562958885,0.0,,
2003-01-03 03:00:00+01:00,0,0,0,135.6450862773063,135.6450862773063,64.08582648902694,0.0,,
2003-01-03 04:00:00+01:00,0,0,0,127.12872939214031,127.12872939214031,78.63781676650592,0.0,,
2003-01-03 05:00:00+01:00,0,0,0,118.18057447062691,118.18057447062691,91.16791864599003,0.0,,
2003-01-03 06:00:00+01:00,0,0,0,109.26248644688104,109.26248644688104,102.70828889396387,0.0,,
2003-01-03 07:00:00+01:00,0,0,0,100.73297860755932,100.73297860755932,113.96812174736306,0.0,,
2003-01-03 08:00:00+01:00,0,0,0,92.92566647305802,92.92566647305802,125.45268326099938,0.0,,
2003-01-03 09:00:00+01:00,31,88,26,85.99368993647971,86.18849703377734,137.51786251215515,31.849731563274602,2.74106955895033,11.219893598103823
2003-01-03 10:00:00+01:00,102,70,91,80.7935372481994,80.89119669068748,150.36116411366135,102.08168448045046,0.08008282397104179,44.70715720452695
2003-01-03 11:00:00+01:00,163,456,63,77.32365119819093,77.39590171546566,163.97194677061452,162.50514932161792,-0.30358937324053925,50.83268454360637
2003-01-03 12:00:00+01:00,189,512,65,75.92394931992928,75.98916859103832,178.09534581200955,188.95792364414638,-0.022262622144774435,7.550765780019034
2003-01-03 13:00:00+01:00,173,484,63,76.73032521249117,76.79943175299174,192.28602706127305,173.52649450753862,0.3043320852824365,42.06015176059154
2003-01-03 14:00:00+01:00,121,377,54,79.66384944921077,79.75159294782769,206.07211284653627,121.07440247039891,0.0614896449577755,67.46273800687311
2003-01-03 15:00:00+01:00,46,123,34,84.44290829493322,84.59416591187708,219.1367931262018,45.58779125233687,-0.8961059731807158,17.04028074295529
2003-01-03 16:00:00+01:00,3,0,3,90.97727357145394,90.97727357145394,231.40461318864072,3.0,0.0,
2003-01-03 17:00:00+01:00,0,0,0,98.52841115880122,98.52841115880122,243.0226861294783,0.0,,
2003-01-03 18:00:00+01:00,0,0,0,106.89273324508545,106.89273324508545,254.30768962790913,0.0,,
2003-01-03 19:00:00+01:00,0,0,0,115.73474683054272,115.73474683054272,265.72259296828514,0.0,,
2003-01-03 20:00:00+01:00,0,0,0,124.70759380505807,124.70759380505807,277.9127403673607,0.0,,
2003-01-03 21:00:00+01:00,0,0,0,133.38674134768718,133.38674134768718,291.80897650294685,0.0,,
2003-01-03 22:00:00+01:00,0,0,0,141.14986568268029,141.14986568268029,308.7459128588703,0.0,,
2003-01-03 23:00:00+01:00,0,0,0,147.00699421592023,147.00699421592023,330.22346679663985,0.0,,
2003-01-04 00:00:00+01:00,0,0,0,149.61820539633737,149.61820539633737,356.23781648655506,0.0,,
2003-01-04 01:00:00+01:00,0,0,0,148.09933269338427,148.09933269338427,22.98224363669499,0.0,,
2003-01-04 02:00:00+01:00,0,0,0,142.9907121930341,142.9907121930341,45.83676273497957,0.0,,
2003-01-04 03:00:00+01:00,0,0,0,135.62842552574347,135.62842552574347,63.88074560129212,0.0,,
2003-01-04 04:00:00+01:00,0,0,0,127.12142621887358,127.12142621887358,78.45677984351022,0.0,,
2003-01-04 05:00:00+01:00,0,0,0,118.17541591020426,118.17541591020426,91.00386799291141,0.0,,
2003-01-04 06:00:00+01:00,0,0,0,109.25409213742539,109.25409213742539,102.55508765507886,0.0,,
2003-01-04 07:00:00+01:00,0,0,0,100.71696071434657,100.71696071434657,113.82140245601317,0.0,,
2003-01-04 08:00:00+01:00,0,0,0,92.89816493243866,92.89816493243866,125.30991123467118,0.0,,
2003-01-04 09:00:00+01:00,33,101,26,85.95272321887005,86.14608428088106,137.37848677627676,32.788493699177536,-0.6409281843104964,11.307958064516995
2003-01-04 10:00:00+01:00,105,74,93,80.73406037415546,80.8311456941361,150.22686343626867,104.79149757664287,-0.19857373653060167,44.913543474896
2003-01-04 11:00:00+01:00,162,461,62,77.24493588451676,77.31675416228698,163.8465385562481,163.21759045228515,0.7515990446204636,50.86605066507728
2003-01-04 12:00:00+01:00,173,348,89,75.82654053016105,75.89131740467278,177.9837745309669,173.82917017908747,0.47928912085980907,7.930903000727909
2003-01-04 13:00:00+01:00,132,128,103,76.61669046881512,76.6852236076443,192.1924550170783,132.47849077157866,0.3624930087717144,41.59403165265844
2003-01-04 14:00:00+01:00,61,0,61,79.53792615173055,79.62468080594493,205.99823876505036,61.0,0.0,67.15649151732401
2003-01-04 15:00:00+01:00,48,110,38,84.31008791098519,84.4584576182851,219.08155948245286,48.62241846726103,1.2967051401271412,17.507616753369007
2003-01-04 16:00:00+01:00,4,0,4,90.83609527317411,90.83609527317411,231.3651234076674,4.0,0.0,
2003-01-04 17:00:00+01:00,0,0,0,98.38416690794362,98.38416690794362,242.99528304696418,0.0,,
2003-01-04 18:00:00+01:00,0,0,0,106.74694707607235,106.74694707607235,254.2884736465595,0.0,,
2003-01-04 19:00:00+01:00,0,0,0,115.5882885266278,115.5882885266278,265.7071845567163,0.0,,
2003-01-04 20:00:00+01:00,0,0,0,124.56101826301602,124.56101826301602,277.8951413551182,0.0,,
2003-01-04 21:00:00+01:00,0,0,0,133.2408970524535,133.2408970524535,291.7790282501539,0.0,,
2003-01-04 22:00:00+01:00,0,0,0,141.007293568825,141.007293568825,308.68488386449246,0.0,,
2003-01-04 23:00:00+01:00,0,0,0,146.8747911443545,146.8747911443545,330.10227018879505,0.0,,
2003-01-05 00:00:00+01:00,0,0,0,149.50969285313505,149.50969285313505,356.0391773330251,0.0,,
2003-01-05 01:00:00+01:00,0,0,0,148.02499808608547,148.02499808608547,22.739959547338742,0.0,,
2003-01-05 02:00:00+01:00,0,0,0,142.94709794076618,142.94709794076618,45.60133775750262,0.0,,
2003-01-05 03:00:00+01:00,0,0,0,135.60453137587186,135.60453137587186,63.67117891566181,0.0,,
2003-01-05 04:00:00+01:00,0,0,0,127.10721422559533,127.10721422559533,78.27116624769792,0.0,,
2003-01-05 05:00:00+01:00,0,0,0,118.16349215640957,118.16349215640957,90.83553514277423,0.0,,
2003-01-05 06:00:00+01:00,0,0,0,109.23892533069822,109.23892533069822,102.39803220689572,0.0,,
2003-01-05 07:00:00+01:00,0,0,0,100.69405269974288,100.69405269974288,113.6713296266899,0.0,,
2003-01-05 08:00:00+01:00,0,0,0,92.8635870713549,92.8635870713549,125.16437536401776,0.0,,
2003-01-05 09:00:00+01:00,33,102,26,85.90469679316084,86.09638786653738,137.2370723201508,32.94397519237486,-0.16977214431861398,11.415700189457041
2003-01-05 10:00:00+01:00,106,75,94,80.66719351826303,80.76364092511464,150.0914306074227,106.03806834152344,0.03591352973909577,45.18734772230165
2003-01-05 11:00:00+01:00,167,489,59,77.15873650494343,77.23008691812575,163.72109562967148,167.0867999817046,0.05197603694885451,50.88185159442181
2003-01-05 12:00:00+01:00,193,524,65,75.72173633724987,75.78604334769373,177.87339436237744,193.664807278676,0.3444597298839347,8.295869027236392
2003-01-05 13:00:00+01:00,178,498,63,76.4959409050075,76.56387430147474,192.10129605214385,178.7158799038624,0.4021797212710118,41.11913300108239
2003-01-05 14:00:00+01:00,123,328,64,79.40532699205625,79.4910627414542,205.92785640548774,123.82355785057777,0.669559228112009,66.83900433816154
2003-01-05 15:00:00+01:00,43,53,38,84.17110338985398,84.3165602576966,219.03068175232852,43.248703614562594,0.5783804989827758,17.998506203152914
2003-01-05 16:00:00+01:00,3,0,3,90.09828077642919,90.68924540764652,231.33065658988835,3.0,0.0,
2003-01-05 17:00:00+01:00,0,0,0,98.23470197602182,98.23470197602182,242.97344462087148,0.0,,
2003-01-05 18:00:00+01:00,0,0,0,106.59627445109997,106.59627445109997,254.2753238101038,0.0,,
2003-01-05 19:00:00+01:00,0,0,0,115.43711942930537,115.43711942930537,265.6983778408695,0.0,,
2003-01-05 20:00:00+01:00,0,0,0,124.40970225402073,124.40970225402073,277.8847597574153,0.0,,
2003-01-05 21:00:00+01:00,0,0,0,133.0900146534428,133.0900146534428,291.75696661117735,0.0,,
2003-01-05 22:00:00+01:00,0,0,0,140.8590455474801,140.8590455474801,308.63221454975064,0.0,,
2003-01-05 23:00:00+01:00,0,0,0,146.73593657367914,146.73593657367914,329.98888120436465,0.0,,
2003-01-06 00:00:00+01:00,0,0,0,149.39354175898342,149.39354175898342,355.8454177241738,0.0,,
2003-01-06 01:00:00+01:00,0,0,0,147.9426514696564,147.9426514696564,22.497932308909128,0.0,,
2003-01-06 02:00:00+01:00,0,0,0,142.8957537794811,142.8957537794811,45.36290749750242,0.0,,
2003-01-06 03:00:00+01:00,0,0,0,135.57335054075247,135.57335054075247,63.45738326008325,0.0,,
2003-01-06 04:00:00+01:00,0,0,0,127.08603557186743,127.08603557186743,78.08117621676251,0.0,,
2003-01-06 05:00:00+01:00,0,0,0,118.14474920092049,118.14474920092049,90.66308576860467,0.0,,
2003-01-06 06:00:00+01:00,0,0,0,109.2169403921398,109.2169403921398,102.23726744651475,0.0,,
2003-01-06 07:00:00+01:00,0,0,0,100.66422018270862,100.66422018270862,113.51803540863267,0.0,,
2003-01-06 08:00:00+01:00,0,0,0,92.82191185261594,92.82191185261594,125.0161996268144,0.0,,
2003-01-06 09:00:00+01:00,10,0,10,85.84959386536103,86.0394016748224,137.09373748543197,10.0,0.0,11.543097573762552
2003-01-06 10:00:00+01:00,32,0,32,80.59294406073099,80.68869230994316,149.95497973203265,32.0,0.0,45.53066551277801
2003-01-06 11:00:00+01:00,51,0,51,77.06507821849071,77.13592664862908,163.5957286328005,51.0,0.0,50.8802926007395
2003-01-06 12:00:00+01:00,59,0,59,75.60957904558276,75.67339011238148,177.76431248335962,59.0,0.0,8.64505653060705
2003-01-06 13:00:00+01:00,54,0,54,76.36813515814936,76.435444237323,192.01265243210915,54.0,0.0,40.63646099134311
2003-01-06 14:00:00+01:00,39,0,39,79.26612456411866,79.35081455072617,205.8610602102968,39.0,0.0,66.51066929237064
2003-01-06 15:00:00+01:00,21,0,21,84.02603334666094,84.16856255953448,218.98424343691028,21.0,0.0,18.513187808731985
2003-01-06 16:00:00+01:00,2,0,2,89.97162934628588,90.53682244432231,231.30128336087475,2.0,0.0,0.06751075706121412
2003-01-06 17:00:00+01:00,0,0,0,98.08012131716211,98.08012131716211,242.95722824350662,0.0,,
2003-01-06 18:00:00+01:00,0,0,0,106.4408240080392,106.4408240080392,254.26828510806962,0.0,,
2003-01-06 19:00:00+01:00,0,0,0,115.28134977295521,115.28134977295521,265.696207076896,0.0,,
2003-01-06 20:00:00+01:00,0,0,0,124.2537563356723,124.2537563356723,277.8816221390913,0.0,,
2003-01-06 21:00:00+01:00,0,0,0,132.93420453107007,132.93420453107007,291.7428180126976,0.0,,
2003-01-06 22:00:00+01:00,0,0,0,140.7052311925332,140.7052311925332,308.58795387743174,0.0,,
2003-01-06 23:00:00+01:00,0,0,0,146.59053346406694,146.59053346406694,329.8834310674405,0.0,,
2003-01-07 00:00:00+01:00,0,0,0,149.26982650801003,149.26982650801003,355.65682429934554,0.0,,
2003-01-07 01:00:00+01:00,0,0,0,147.85231357198836,147.85231357198836,22.256540206991417,0.0,,
2003-01-07 02:00:00+01:00,0,0,0,142.8366550355745,142.8366550355745,45.121805851701254,0.0,,
2003-01-07 03:00:00+01:00,0,0,0,135.5348370427151,135.5348370427151,63.239615709696466,0.0,,
2003-01-07 04:00:00+01:00,0,0,0,127.0578393903336,127.0578393903336,77.88701048341511,0.0,,
2003-01-07 05:00:00+01:00,0,0,0,118.11913981741547,118.11913981741547,90.48668546866782,0.0,,
2003-01-07 06:00:00+01:00,0,0,0,109.18809833333961,109.18809833333961,102.07293743000747,0.0,,
2003-01-07 07:00:00+01:00,0,0,0,100.62743526576489,100.62743526576489,113.36165028999221,0.0,,
2003-01-07 08:00:00+01:00,0,0,0,92.77312447010115,92.77312447010115,124.86550550168846,0.0,,
2003-01-07 09:00:00+01:00,17,0,17,85.78740216583456,85.97512543565078,136.94859729159077,17.0,0.0,11.690125405577405
2003-01-07 10:00:00+01:00,33,0,33,80.51132446199406,80.60631508321168,149.81762084746993,33.0,0.0,45.946356968848306
2003-01-07 11:00:00+01:00,51,0,51,76.96399072882276,77.03430465249423,163.47054354370903,51.0,0.0,50.8616122010503
2003-01-07 12:00:00+01:00,60,0,60,75.49011478073268,75.55340525746406,177.65663097898914,60.0,0.0,8.977958186135226
2003-01-07 13:00:00+01:00,55,0,55,76.23333490915567,76.29999687707675,191.92662100247324,55.0,0.0,40.14703226062107
2003-01-07 14:00:00+01:00,39,0,39,79.12039376263725,79.20401426907496,205.79793886784176,39.0,0.0,66.17189776032703
2003-01-07 15:00:00+01:00,16,0,16,83.87495853540591,84.01455466994277,218.94232188748106,16.0,0.0,19.05193518461097
2003-01-07 16:00:00+01:00,2,0,2,89.83975129642496,90.37892546227972,231.27706773230253,2.0,0.0,0.38146482234571977
2003-01-07 17:00:00+01:00,0,0,0,97.92052973293382,97.92052973293382,242.9466841396165,0.0,,
2003-01-07 18:00:00+01:00,0,0,0,106.280703554642,106.280703554642,254.26739464712188,0.0,,
2003-01-07 19:00:00+01:00,0,0,0,115.12108841605016,115.12108841605016,265.70069761140934,0.0,,
2003-01-07 20:00:00+01:00,0,0,0,124.09328935138814,124.09328935138814,277.88574455400874,0.0,,
2003-01-07 21:00:00+01:00,0,0,0,132.77357537571936,132.77357537571936,291.7365957401674,0.0,,
2003-01-07 22:00:00+01:00,0,0,0,140.5459591188909,140.5459591188909,308.5521333863702,0.0,,
2003-01-07 23:00:00+01:00,0,0,0,146.43868589243422,146.43868589243422,329.78602807085554,0.0,,
2003-01-08 00:00:00+01:00,0,0,0,149.1386261964155,149.1386261964155,355.4736601016931,0.0,,
2003-01-08 01:00:00+01:00,0,0,0,147.75401266781483,147.75401266781483,22.016148088764908,0.0,,
2003-01-08 02:00:00+01:00,0,0,0,142.76978510817202,142.76978510817202,44.878363035864254,0.0,,
2003-01-08 03:00:00+01:00,0,0,0,135.48895258572458,135.48895258572458,63.01813320233538,0.0,,
2003-01-08 04:00:00+01:00,0,0,0,127.022582127877,127.022582127877,77.68887011034201,0.0,,
2003-01-08 05:00:00+01:00,0,0,0,118.0866238639918,118.0866238639918,90.30649970673664,0.0,,
2003-01-08 06:00:00+01:00,0,0,0,109.15236708026497,109.15236708026497,101.90518536504294,0.0,,
2003-01-08 07:00:00+01:00,0,0,0,100.58367677475971,100.58367677475971,113.20230312102763,0.0,,
2003-01-08 08:00:00+01:00,0,0,0,92.7172165682736,92.7172165682736,124.71241200906121,0.0,,
2003-01-08 09:00:00+01:00,10,0,10,85.71811433540589,85.90356493018383,136.80176348780975,10.0,0.0,11.85675653921129
2003-01-08 10:00:00+01:00,33,0,33,80.42235248596334,80.51652998478856,149.67945997840758,33.0,0.0,46.43820539453978
2003-01-08 11:00:00+01:00,52,0,52,76.85550848760055,76.92525705336455,163.3456417258751,52.0,0.0,50.826079997349815
2003-01-08 12:00:00+01:00,60,0,60,75.36339368513379,75.42614039511761,177.55044688010014,60.0,0.0,9.294164289712668
2003-01-08 13:00:00+01:00,55,0,55,76.09160507238377,76.15759892171651,191.84329321021258,55.0,0.0,39.65186979133631
2003-01-08 14:00:00+01:00,40,0,40,78.96821196774036,79.05074234094806,205.7385753217739,40.0,0.0,65.82311914928185
2003-01-08 15:00:00+01:00,17,0,17,83.71796201881477,83.8546283105653,218.90498831218832,17.0,0.0,19.61506134856083
2003-01-08 16:00:00+01:00,2,0,2,89.7023727864458,90.21565429763103,231.25806711801954,2.0,0.0,0.7087147513058767
2003-01-08 17:00:00+01:00,0,0,0,97.75603201195233,97.75603201195233,242.94185540832274,0.0,,
2003-01-08 18:00:00+01:00,0,0,0,106.11602020287175,106.11602020287175,254.2726817342425,0.0,,
2003-01-08 19:00:00+01:00,0,0,0,114.95644297287714,114.95644297287714,265.7118660284108,0.0,,
2003-01-08 20:00:00+01:00,0,0,0,123.92840855696251,123.92840855696251,277.89713278871903,0.0,,
2003-01-08 21:00:00+01:00,0,0,0,132.60823429676734,132.60823429676734,291.73830033051183,0.0,,
2003-01-08 22:00:00+01:00,0,0,0,140.38133704241784,140.38133704241784,308.5247677901425,0.0,,
2003-01-08 23:00:00+01:00,0,0,0,146.2804990059124,146.2804990059124,329.6967582587272,0.0,,
2003-01-09 00:00:00+01:00,0,0,0,149.0000244744073,149.0000244744073,355.296164724449,0.0,,
2003-01-09 01:00:00+01:00,0,0,0,147.64778447701102,147.64778447701102,21.77710680276607,0.0,,
2003-01-09 02:00:00+01:00,0,0,0,142.69513544881514,142.69513544881514,44.63290506474107,0.0,,
2003-01-09 03:00:00+01:00,0,0,0,135.4356665442641,135.4356665442641,62.79319228223926,0.0,,
2003-01-09 04:00:00+01:00,0,0,0,126.98022750890382,126.98022750890382,77.48695640052267,0.0,,
2003-01-09 05:00:00+01:00,0,0,0,118.04716821567894,118.04716821567894,90.12269381315343,0.0,,
2003-01-09 06:00:00+01:00,0,0,0,109.10972138068914,109.10972138068914,101.73415366877191,0.0,,
2003-01-09 07:00:00+01:00,0,0,0,100.53293015100326,100.53293015100326,113.04012121565103,0.0,,
2003-01-09 08:00:00+01:00,0,0,0,92.65418612849348,92.65418612849348,124.55703585477761,0.0,,
2003-01-09 09:00:00+01:00,16,0,16,85.64172802143385,85.82473188368195,136.65334473676643,16.0,0.0,12.042962499880687
2003-01-09 10:00:00+01:00,55,0,55,80.32605114088307,80.419363170561,149.54059935919167,55.0,0.0,47.01114927684238
2003-01-09 11:00:00+01:00,86,6,84,76.73967064678764,76.80882473913462,163.22112018177972,85.36920549627897,-0.7334819810709704,50.7739937071517
2003-01-09 12:00:00+01:00,60,0,60,75.22946990226296,75.29165116566669,177.4458524361546,60.0,0.0,9.593358620475286
2003-01-09 13:00:00+01:00,56,0,56,75.94301381716129,76.00832032298301,191.76275538519022,56.0,0.0,39.15199792948965
2003-01-09 14:00:00+01:00,40,0,40,78.80965910365941,78.8910816650742,205.68304705112004,40.0,0.0,65.46478017661923
2003-01-09 15:00:00+01:00,17,0,17,83.55512924313967,83.68887685122607,218.87230805544863,17.0,0.0,20.202924102811124
2003-01-09 16:00:00+01:00,2,0,2,89.55928419061833,90.04710963804295,231.24433262203007,2.0,0.0,1.0497363873321461
2003-01-09 17:00:00+01:00,0,0,0,97.58673304066069,97.58673304066069,242.9427783332606,0.0,,
2003-01-09 18:00:00+01:00,0,0,0,105.94688049240906,105.94688049240906,254.28416823008956,0.0,,
2003-01-09 19:00:00+01:00,0,0,0,114.78751994291221,114.78751994291221,265.72972057200747,0.0,,
2003-01-09 20:00:00+01:00,0,0,0,123.75921974603149,123.75921974603149,277.91578289725686,0.0,,
2003-01-09 21:00:00+01:00,0,0,0,132.43828692276116,132.43828692276116,291.7479202833267,0.0,,
2003-01-09 22:00:00+01:00,0,0,0,140.2114718091984,140.2114718091984,308.5058559306717,0.0,,
2003-01-09 23:00:00+01:00,0,0,0,146.11607890774573,146.11607890774573,329.6156865121826,0.0,,
2003-01-10 00:00:00+01:00,0,0,0,148.85410927506473,148.85410927506473,355.1245548630799,0.0,,
2003-01-10 01:00:00+01:00,0,0,0,147.53367189167918,147.53367189167918,21.539752908490016,0.0,,
2003-01-10 02:00:00+01:00,0,0,0,142.61270535528922,142.61270535528922,44.38575334905232,0.0,,
2003-01-10 03:00:00+01:00,0,0,0,135.3749557716851,135.3749557716851,62.56504888618332,0.0,,
2003-01-10 04:00:00+01:00,0,0,0,126.93074632564252,126.93074632564252,77.28147082731033,0.0,,
2003-01-10 05:00:00+01:00,0,0,0,118.0007465333391,118.0007465333391,89.93543299928433,0.0,,
2003-01-10 06:00:00+01:00,0,0,0,109.06014255709317,109.06014255709317,101.55998404085699,0.0,,
2003-01-10 07:00:00+01:00,0,0,0,100.47518719701836,100.47518719701836,112.87523047529231,0.0,,
2003-01-10 08:00:00+01:00,1,0,1,92.58403721950819,92.58403721950819,124.39949160323505,1.0,0.0,
2003-01-10 09:00:00+01:00,24,0,24,85.55824585832059,85.73864373257584,136.5034468395848,24.0,0.0,12.248714886577645
2003-01-10 10:00:00+01:00,98,51,90,80.2224485087869,80.3148460101953,149.4011377077091,98.57993229416931,0.5917676471115414,47.6716201246066
2003-01-10 11:00:00+01:00,87,6,86,76.61652091229956,76.6850532021173,163.09707186980017,87.38182162005909,0.4388754253552706,50.70567599954532
2003-01-10 12:00:00+01:00,101,13,97,75.08840147703906,75.14999712841538,177.34293546248534,100.33176248050941,-0.6616213064263254,9.875313382194776
2003-01-10 13:00:00+01:00,94,9,92,75.78763252080988,75.85223422686157,191.68508910031844,94.19981132224223,0.2125652364279002,38.64843742591029
2003-01-10 14:00:00+01:00,68,1,68,78.64481764275072,78.72511758645506,205.63142643227073,68.19551623907877,0.28752388099819204,65.09734398543796
2003-01-10 15:00:00+01:00,30,0,30,83.38654806368366,83.51739534211704,218.84434095775478,30.0,0.0,20.815932328465138
2003-01-10 16:00:00+01:00,2,0,2,89.41034084353561,89.87339308655451,231.23590940344954,2.0,0.0,1.4048532393643711
2003-01-10 17:00:00+01:00,0,0,0,97.41273789147627,97.41273789147627,242.94948276738464,0.0,,
2003-01-10 18:00:00+01:00,0,0,0,105.77339049538506,105.77339049538506,254.30186897260813,0.0,,
2003-01-10 19:00:00+01:00,0,0,0,114.61442482511018,114.61442482511018,265.75426163834004,0.0,,
2003-01-10 20:00:00+01:00,0,0,0,123.58582736063101,123.58582736063101,277.9416818027258,0.0,,
2003-01-10 21:00:00+01:00,0,0,0,132.26383748567432,132.26383748567432,291.76543283758497,0.0,,
2003-01-10 22:00:00+01:00,0,0,0,140.03646940776224,140.03646940776224,308.4953818015997,0.0,,
2003-01-10 23:00:00+01:00,0,0,0,145.9455325213635,145.9455325213635,329.5428577190353,0.0,,
2003-01-11 00:00:00+01:00,0,0,0,148.70097250979344,148.70097250979344,354.95902497941745,0.0,,
2003-01-11 01:00:00+01:00,0,0,0,147.4117246566471,147.4117246566471,21.30440844761165,0.0,,
