timestamps,ghi,dni,dhi,apparent_zenith,zenith,azimuth,ghi_calc,delta,S4_tilt,S4_azimuth
2003-04-21 11:00:00-04:00,781,865,109,39.26484080039841,39.27840590017667,27.89609514613261,778.5782212529294,-0.31008690743541123,20.930233662076176,90.0
2003-04-21 12:00:00-04:00,834,879,115,35.38915450179029,35.40094427584572,4.420743678091185,831.4889405594577,-0.30108626385399756,3.134155025023162,90.0
2003-04-21 13:00:00-04:00,810,876,110,37.331306174109535,37.34396295976904,339.7537425406722,806.4272469782564,-0.4410806199683397,14.784542141560848,270.0
2003-04-21 14:00:00-04:00,711,828,116,44.33077260841624,44.34697656523674,319.9101286627116,708.1192486337094,-0.40516896853595086,32.1747189168671,270.0
2003-04-21 15:00:00-04:00,546,755,105,54.46299754477169,54.48617419192302,305.8621390010607,543.579039191733,-0.4433994154335082,48.60880460660569,270.0
2003-04-21 16:00:00-04:00,331,568,101,66.29077815611673,66.32822464710792,295.8528853577617,329.05010321335476,-0.5890926847870817,63.98752332145341,270.0
2003-04-21 17:00:00-04:00,108,200,70,79.01564969016397,79.09737561076587,288.25580801533414,107.82808413143488,-0.15918135978252065,23.347427300364245,270.0
2003-04-21 18:00:00-04:00,4,0,4,92.38969792220793,92.38969792220793,282.00585340927523,4.0,0.0,,
2003-04-21 19:00:00-04:00,0,0,0,105.97881354124529,105.97881354124529,276.3821207461818,0.0,,,
2003-04-21 20:00:00-04:00,0,0,0,119.71602858353317,119.71602858353317,270.7654923668172,0.0,,,
2003-04-21 21:00:00-04:00,0,0,0,133.46723639553096,133.46723639553096,264.3506240039463,0.0,,,
2003-04-21 22:00:00-04:00,0,0,0,147.0245041590557,147.0245041590557,255.46420676227945,0.0,,,
2003-04-21 23:00:00-04:00,0,0,0,159.77052268724094,159.77052268724094,238.7414146113728,0.0,,,
2003-04-22 00:00:00-04:00,0,0,0,168.35362535606552,168.35362535606552,192.64474074706484,0.0,,,
2003-04-22 01:00:00-04:00,0,0,0,163.61871694522551,163.61871694522551,131.81689288224692,0.0,,,
2003-04-22 02:00:00-04:00,0,0,0,151.60300581125625,151.60300581125625,108.79554696592811,0.0,,,
2003-04-22 03:00:00-04:00,0,0,0,138.21589061593016,138.21589061593016,98.18710841121407,0.0,,,
2003-04-22 04:00:00-04:00,0,0,0,124.50745371207186,124.50745371207186,91.18141716692236,0.0,,,
2003-04-22 05:00:00-04:00,0,0,0,110.7598762665954,110.7598762665954,85.3889436824877,0.0,,,
2003-04-22 06:00:00-04:00,0,0,0,97.11958355794404,97.11958355794404,79.82285592456202,0.0,,,
2003-04-22 07:00:00-04:00,33,0,33,83.59244298139623,83.72497850106014,73.83894375673287,33.0,0.0,12.709353474798846,90.0
2003-04-22 08:00:00-04:00,214,253,130,70.72289230653674,70.76964039131236,66.77748946877193,213.32985153147882,-0.3131534899631667,69.16412496572742,90.0
2003-04-22 09:00:00-04:00,441,514,172,58.55677925160099,58.58381344539677,57.72375196926271,439.9228837260459,-0.24424405305082048,54.12621416216876,90.0
2003-04-22 10:00:00-04:00,639,726,149,47.77036255756072,47.788627833898076,45.27078214455025,636.7758865132736,-0.3480615785174372,38.050035164453256,90.0
2003-04-22 11:00:00-04:00,753,781,148,39.547274186475505,39.56097607450551,27.5943477944233,750.109771749026,-0.3838284529845975,20.930955128145655,90.0
2003-04-22 12:00:00-04:00,791,750,180,35.7224089205354,35.73434446600355,4.29553474210752,788.8001943032946,-0.27810438643557844,3.083330093500564,90.0
2003-04-22 13:00:00-04:00,755,705,195,37.666364468302,37.67917527351103,339.8575077408335,752.9692511734885,-0.2689733545048361,14.886430470391318,270.0
2003-04-22 14:00:00-04:00,643,647,181,44.629235268196126,44.645608388361225,320.14491642339,641.319081077232,-0.26141818394525673,32.31774383224952,270.0
2003-04-22 15:00:00-04:00,484,514,186,54.719272901733866,54.74266829861972,306.1374195335532,482.70633791883756,-0.2672855539591814,48.77872292371608,270.0
2003-04-22 16:00:00-04:00,284,357,140,66.51246853095981,66.55030372568837,296.134713440361,282.0659252158473,-0.6810122479410912,64.1710850936033,270.0
2003-04-22 17:00:00-04:00,83,74,70,79.21077661311087,79.29389628301705,288.53891450212194,83.74707561035004,0.9000910968072744,22.899624848337183,270.0
2003-04-22 18:00:00-04:00,3,0,3,92.56811137397816,92.56811137397816,282.2959857762552,3.0,0.0,,
2003-04-22 19:00:00-04:00,0,0,0,106.14552958271535,106.14552958271535,276.6907387200856,0.0,,,
2003-04-22 20:00:00-04:00,0,0,0,119.87753845543168,119.87753845543168,271.11035110207786,0.0,,,
2003-04-22 21:00:00-04:00,0,0,0,133.63207199000118,133.63207199000118,264.7607851391574,0.0,,,
