timestamps,qabs_front,qabs_back,azimuth,zenith,S4_tilt
2003-06-21 08:00:00+04:00,199.6011991321934,184.14096748434858,78.23591392301991,52.839488544001476,52.230129662729844
2003-06-21 09:00:00+04:00,427.3326759079581,238.13517329651063,82.22993455208336,39.38427710547185,39.11158948959528
2003-06-21 10:00:00+04:00,650.8270586156608,251.41241498855788,86.32255593123392,25.8005953286235,25.74625195450679
2003-06-21 11:00:00+04:00,828.7549506229874,237.336308660327,91.95496181177332,12.153137229260993,12.142678450498051
2003-06-21 12:00:00+04:00,959.8050726434058,222.1762315929639,238.44727972079173,1.8744700532702865,1.5970594718866948
2003-06-21 13:00:00+04:00,1012.5905296965977,204.31895904592298,269.73746049802025,15.322621048632172,15.317883405069535
2003-06-21 14:00:00+04:00,981.0029844590723,184.19166217692643,274.67317127666814,28.962226851888214,28.872199668568076
2003-06-21 15:00:00+04:00,877.4570524622513,161.24118492208405,278.6885965956567,42.52161183167255,42.17699703608256
2003-06-21 16:00:00+04:00,681.8588252074377,123.15595449888353,282.72401494836515,55.937241916161746,55.2482602880029
2003-06-21 17:00:00+04:00,361.30464222088267,50.48474158642649,287.1205684675855,69.13124589719843,68.20735187851275
2003-06-21 18:00:00+04:00,55.28125740335033,12.617440904113844,292.165840402944,81.99286828505086,17.021451194881696
2003-06-21 19:00:00+04:00,0.0,0.0,298.21180273064965,94.35387403801285,
2003-06-21 20:00:00+04:00,0.0,0.0,305.7440702377372,105.94700360264395,
2003-06-21 21:00:00+04:00,0.0,0.0,315.4265608175464,116.33726577366541,
2003-06-21 22:00:00+04:00,0.0,0.0,328.0240331046268,124.82898248785749,
2003-06-21 23:00:00+04:00,0.0,0.0,343.9225412849015,130.42777921170944,
2003-08-21 00:00:00+04:00,0.0,0.0,2.13077489645292,143.17558896857102,
2003-08-21 01:00:00+04:00,0.0,0.0,25.21285724330005,139.91261577170258,
2003-08-21 02:00:00+04:00,0.0,0.0,43.24150207536502,132.17969023562523,
2003-08-21 03:00:00+04:00,0.0,0.0,56.166745499270746,121.73834920745723,
2003-08-21 04:00:00+04:00,0.0,0.0,65.63420637028514,109.799246859641,
2003-08-21 05:00:00+04:00,0.0,0.0,73.035075335952,97.02384154750996,
2003-08-21 06:00:00+04:00,26.390097477587002,9.545121033219825,79.30448852421709,83.76940027053682,12.324911842704338
2003-08-21 07:00:00+04:00,88.10528851443132,80.20666491563449,85.12308100259213,70.24663505955799,56.27868909502904
2003-08-21 08:00:00+04:00,152.23416937964333,160.27376129190085,91.14861563577551,56.60599831101281,56.57535642323464
2003-08-21 09:00:00+04:00,364.99387463874075,228.32512815157293,98.36054516421213,43.00427408975901,42.6834336695028
2003-08-21 10:00:00+04:00,611.210010026594,250.24046757696098,109.0271775675227,29.731922565492397,28.35639440599537
2003-08-21 11:00:00+04:00,798.8596508546143,235.7692865000042,130.90226697898873,17.787809248708697,13.626447816055972
2003-08-21 12:00:00+04:00,940.0950214369028,220.49608960578766,186.15399883769746,12.287793272650633,1.337188226798574
2003-08-21 13:00:00+04:00,1000.7066716950584,199.3440867988789,234.5750514019666,19.7231325273862,16.280047510523573
2003-08-21 14:00:00+04:00,982.5477887397176,184.64459731090656,253.23442510309812,32.07540958876621,30.95604957457091
2003-08-21 15:00:00+04:00,862.1061068578585,161.11144596763577,262.9712047257032,45.44983655780533,45.21671829789711
2003-08-21 16:00:00+04:00,618.9655346647934,110.34367235602826,269.85345288742093,59.08167647207475,59.05372479093885
2003-08-21 17:00:00+04:00,283.5354056998833,34.976941362041565,275.7724307844886,72.72341189402538,41.346318416229316
2003-08-21 18:00:00+04:00,16.579173152861465,5.296582087964575,281.6085081667692,86.2263731724699,7.595206893045316
2003-08-21 19:00:00+04:00,0.0,0.0,288.0034519614033,99.43580538923423,
2003-08-21 20:00:00+04:00,0.0,0.0,295.66691177847696,112.12508111593614,
2003-08-21 21:00:00+04:00,0.0,0.0,305.60781073611486,123.90058843101947,
2003-08-21 22:00:00+04:00,0.0,0.0,319.3244590871112,134.02489422931689,
